subject_id	sid_hash	excluded	solver	p1_accuracy	p2_accuracy	p1_last_acc	p2_last_acc	p2_non_md	p2_last_8_solved	dtest_solved	dtest_duration	dtest_num_attempts	dtest_skipped	gender	age	education	edu_status	prior_exposure	prior_attempt	prior_completed	m_alg	m_geom	m_trig	m_sv_calc	m_mv_calc	m_linalg	m_pr_stat	m_disc	m_logic	q_attn_check1	q_attn_check2	q_attn_check3	q_puzzle	q_puzzle_digit	digit_target	digit_distractor	q_confidence	q_strategy	q_digit_selection	q_digit_notice	q_hint_select	q_hint_explain	q_digit_check	q_check_strategy	q_check_strategy_select	q_additional_info	tut_house	p1_last_acc_freq
846	56eb0b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	33.602	1	FALSE	Male	38	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
847	56fd20	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	29	hs	Completed	No	Yes	1 to 3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
848	5707a0	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	72.154	1	FALSE	Female	22	phd	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
849	57250c	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	18.01	1	FALSE	Male	25	hs	Completed	Yes	Yes	1 to 3	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
850	573863	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	84.189	1	FALSE	Male	35	hs	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
851	578b67	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	33	bach	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
852	57f0db	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	122.122	1	FALSE	Male	69	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
853	584f52	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	40.104	1	FALSE	Female	28	hs	Currently pursuing	Yes	Yes	1 to 3	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
854	585843	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	74.31	1	FALSE	Female	24	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
855	587f0a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	58.149	1	FALSE	Female	24	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
856	589156	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	67.664	1	FALSE	Female	60	mast	Completed	Yes	Yes	4 to 6	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
857	58befb	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	158.206	1	FALSE	Female	51	hs	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
858	58f557	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	115.07	1	FALSE	Male	33	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
859	591dc8	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	60.341	1	FALSE	Female	31	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
860	592f72	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	102.578	1	FALSE	Female	35	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
861	594520	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	51.296	1	FALSE	Female	26	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
862	59fc73	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	115.855	1	FALSE	Male	33	asso	Completed	Yes	No	None	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
863	5a3143	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	60.502	1	FALSE	Female	41	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
864	5a520c	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	41.088	1	FALSE	Male	30	bach	Completed	Yes	Yes	7 to 9	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
865	5a63dc	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	38.782	1	FALSE	Male	18	bach	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
866	5a9833	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	344.906	1	FALSE	Male	26	bach	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
867	5acf3a	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	17.354	4	FALSE	Male	35	asso	Currently pursuing	No	No	4 to 6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
868	5b0fcb	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	76.218	1	FALSE	Male	20	bach	Currently pursuing	Yes	Yes	7 to 9	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
869	5b21b6	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	110.27	1	FALSE	Male	31	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
870	5b420b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	184.432	2	FALSE	Female	35	asso	Completed	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
871	5b7614	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	89.245	1	FALSE	Female	58	bach	Completed	Yes	Yes	1 to 3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
872	5bb9a1	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	142.058	1	FALSE	Female	28	hs	Completed	Yes	No	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873	5be71f	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	60	bach	Completed	Yes	Yes	1 to 3	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
874	5c24ae	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	242.485	1	FALSE	Other	22	mast	Currently pursuing	No	Yes	1 to 3	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
875	5c3311	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	26	hs	Currently pursuing	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
876	5c435e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	123.305	1	FALSE	Female	25	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
877	5c5b92	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	89.157	1	FALSE	Female	46	asso	Completed	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878	5cc46b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	170.707	1	FALSE	Male	24	bach	Completed	Yes	Yes	4 to 6	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
879	5cca02	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Female	34	hs	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
880	5ce682	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	86.722	1	FALSE	Male	42	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
881	5cf54b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	64.955	1	FALSE	Female	31	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
882	5cfc05	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	40.67	1	FALSE	Female	37	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
883	5d6b86	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	225.108	1	FALSE	Female	29	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
884	5d80ee	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	108.351	1	FALSE	Male	39	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
885	5d980a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	53.424	1	FALSE	Male	48	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
886	5dbbe7	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	78.02	1	FALSE	Male	33	bach	Completed	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
887	5e2142	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	145.134	1	FALSE	Male	32	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
888	5e3d00	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	125.001	1	FALSE	Male	46	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
889	5e66ee	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	65.62	1	FALSE	Female	40	bach	Completed	Yes	Yes	10 or more	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
890	5e6bf6	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	70.837	1	FALSE	Female	50	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
891	5ea215	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	57.901	1	FALSE	Male	39	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
892	5ecfa3	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	36.519	1	FALSE	Male	34	phd	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
893	5ed807	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	35.481	1	FALSE	Female	26	hs	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
894	5f0f63	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	49.549	1	FALSE	Female	25	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
895	5f3b5d	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	57.841	2	FALSE	Female	23	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
896	5fa0b8	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	41.883	11	FALSE	Female	30	bach	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
897	601f94	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	132.454	5	FALSE	Male	35	asso	Completed	Yes	No	1 to 3	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
898	605151	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	56.255	1	FALSE	Female	38	phd	Currently pursuing	Yes	Yes	7 to 9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
899	607e78	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	24	hs	Completed	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
900	60d7c6	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	57.701	1	FALSE	Male	28	asso	Currently pursuing	Yes	Yes	7 to 9	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
901	610463	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	63.065	1	FALSE	Female	24	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
902	61593c	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	193.56	2	FALSE	Male	26	prof	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
903	616906	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	367.188	3	FALSE	Male	66	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
904	617072	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	53.463	1	FALSE	Female	45	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
905	61905e	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	15.037	2	FALSE	Male	26	hs	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
906	61923a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	44.325	1	FALSE	Male	22	hs	Currently pursuing	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
907	626677	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	65.186	1	FALSE	Female	52	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
908	6268ca	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	93.561	1	FALSE	Female	47	mast	Completed	Yes	Yes	10 or more	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
909	628374	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	49.006	1	FALSE	Female	39	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
910	62976f	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	26.77	1	FALSE	Male	32	bach	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
911	62bf61	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	123.089	1	FALSE	Female	32	prof	Currently pursuing	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
912	62cf8d	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	99.273	1	FALSE	Male	29	hs	Completed	No	Yes	1 to 3	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
913	62efdc	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	87.032	1	FALSE	Female	50	hs	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
914	630256	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	139.831	1	FALSE	Male	40	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
915	637f47	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	105.61	1	FALSE	Female	22	bach	Currently pursuing	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
916	63cce7	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	124.124	1	FALSE	Female	28	hs	Completed	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
917	6413b8	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	97.128	1	FALSE	Male	30	bach	Completed	Yes	Yes	4 to 6	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
918	64d02c	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	103.133	1	FALSE	Male	47	bach	Completed	Yes	Yes	4 to 6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
919	64d9c1	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	71.912	1	FALSE	Male	47	hs	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
920	64faa8	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	50.853	1	FALSE	Female	30	hs	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
921	6507a7	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	147.482	1	FALSE	Male	45	bach	Completed	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
922	6512f0	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	73.17	1	FALSE	Female	41	bach	Completed	Yes	Yes	1 to 3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
923	6516eb	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	111.541	1	FALSE	Female	50	bach	Completed	Yes	Yes	10 or more	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
